airport,month,lat,lon,origin_count,dest_count
CYGM,2025_06,51.130092,-97.037201,478,270
CYGM,2025_07,51.130092,-97.037201,126,584
CYGM,2025_08,51.130092,-97.037201,133,674
CYGM,2025_09,51.130092,-97.037201,143,478
CYGP,2025_01,49.760834,-63.32852,311,187
CYGP,2025_02,49.760834,-63.32852,436,191
CYGP,2025_03,49.760834,-63.32852,296,167
CYGP,2025_04,49.760834,-63.32852,203,151
CYGP,2025_05,49.760834,-63.32852,208,173
CYGP,2025_06,49.760834,-63.32852,280,264
CYGP,2025_07,49.760834,-63.32852,307,325
CYGP,2025_08,49.760834,-63.32852,281,328
CYGP,2025_09,49.760834,-63.32852,329,296
CYGQ,2025_01,49.449928,-88.460652,23,71
CYGQ,2025_02,49.449928,-88.460652,19,55
CYGQ,2025_03,49.449928,-88.460652,10,36
CYGQ,2025_04,49.449928,-88.460652,7,35
CYGQ,2025_05,49.449928,-88.460652,17,28
CYGQ,2025_06,49.449928,-88.460652,13,32
CYGQ,2025_07,49.449928,-88.460652,20,49
CYGQ,2025_08,49.449928,-88.460652,10,13
CYGQ,2025_09,49.449928,-88.460652,15,12
CYGR,2025_01,48.011418,-60.885667,430,550
CYGR,2025_02,48.011418,-60.885667,452,438
CYGR,2025_03,48.011418,-60.885667,490,555
CYGR,2025_04,48.011418,-60.885667,344,565
CYGR,2025_05,48.011418,-60.885667,465,616
CYGR,2025_06,48.011418,-60.885667,501,688
CYGR,2025_07,48.011418,-60.885667,336,501
CYGR,2025_08,48.011418,-60.885667,260,482
CYGR,2025_09,48.011418,-60.885667,205,399
CYGV,2025_01,49.279037,-61.967609,1,1
CYGV,2025_03,49.279037,-61.967609,1,0
CYGV,2025_07,49.279037,-61.967609,1,0
CYGV,2025_09,49.279037,-61.967609,0,1
CYHB,2025_02,53.893386,-103.436118,6,9
CYHB,2025_03,53.893386,-103.436118,9,15
CYHB,2025_04,53.893386,-103.436118,4,13
CYHB,2025_05,53.893386,-103.436118,9,27
CYHB,2025_06,53.893386,-103.436118,12,30
CYHB,2025_07,53.893386,-103.436118,12,27
CYHB,2025_08,53.893386,-103.436118,15,42
CYHB,2025_09,53.893386,-103.436118,12,27
CYHD,2025_01,50.709503,-93.549697,14,22
CYHD,2025_02,50.709503,-93.549697,7,21
CYHD,2025_03,50.709503,-93.549697,2,13
CYHD,2025_04,50.709503,-93.549697,4,9
CYHD,2025_05,50.709503,-93.549697,3,19
CYHD,2025_06,50.709503,-93.549697,5,11
CYHD,2025_07,50.709503,-93.549697,3,10
CYHD,2025_08,50.709503,-93.549697,6,10
CYHD,2025_09,50.709503,-93.549697,29,46
CYHE,2025_01,48.779297,-119.695828,2,5
CYHE,2025_02,48.779297,-119.695828,1,1
CYHE,2025_04,48.779297,-119.695828,2,2
CYHE,2025_05,48.779297,-119.695828,5,9
CYHE,2025_06,48.779297,-119.695828,2,12
CYHE,2025_07,48.779297,-119.695828,6,9
CYHE,2025_08,48.779297,-119.695828,6,10
CYHE,2025_09,48.779297,-119.695828,3,6
CYHF,2025_01,48.273651,-83.916743,0,3
CYHF,2025_02,48.273651,-83.916743,0,3
CYHF,2025_03,48.273651,-83.916743,0,1
CYHF,2025_04,48.273651,-83.916743,0,1
CYHH,2025_01,51.404434,-74.517962,53,164
CYHH,2025_02,51.404434,-74.517962,41,130
CYHH,2025_03,51.404434,-74.517962,45,151
CYHH,2025_04,51.404434,-74.517962,37,136
CYHH,2025_05,51.404434,-74.517962,44,146
CYHH,2025_06,51.404434,-74.517962,41,169
CYHH,2025_07,51.404434,-74.517962,53,147
CYHH,2025_08,51.404434,-74.517962,45,164
CYHH,2025_09,51.404434,-74.517962,57,138
CYHM,2025_01,43.121105,-80.356685,1294,1242
CYHM,2025_02,43.121105,-80.356685,1155,1099
CYHM,2025_03,43.121105,-80.356685,1497,1366
CYHM,2025_04,43.121105,-80.356685,1605,1529
CYHM,2025_05,43.121105,-80.356685,1815,1753
CYHM,2025_06,43.121105,-80.356685,2188,2056
CYHM,2025_07,43.121105,-80.356685,2525,2475
CYHM,2025_08,43.121105,-80.356685,2620,2445
CYHM,2025_09,43.121105,-80.356685,2691,2586
CYHN,2025_01,48.034647,-83.01016,0,1
CYHN,2025_02,48.034647,-83.01016,0,1
CYHN,2025_03,48.034647,-83.01016,0,2
CYHN,2025_04,48.034647,-83.01016,0,2
CYHN,2025_07,48.034647,-83.01016,0,1
CYHN,2025_09,48.034647,-83.01016,0,1
CYHU,2025_01,45.507156,-73.431375,1003,746
CYHU,2025_02,45.507156,-73.431375,1145,894
CYHU,2025_03,45.507156,-73.431375,1721,1361
CYHU,2025_04,45.507156,-73.431375,2207,1796
CYHU,2025_05,45.507156,-73.431375,2454,2069
CYHU,2025_06,45.507156,-73.431375,2621,2168
CYHU,2025_07,45.507156,-73.431375,2989,2445
CYHU,2025_08,45.507156,-73.431375,2818,2387
CYHU,2025_09,45.507156,-73.431375,3141,2796
CYHZ,2025_01,44.888694,-63.507341,2006,1633
CYHZ,2025_02,44.888694,-63.507341,1892,1508
CYHZ,2025_03,44.888694,-63.507341,2246,1796
CYHZ,2025_04,44.888694,-63.507341,2279,1817
CYHZ,2025_05,44.888694,-63.507341,2382,1821
CYHZ,2025_06,44.888694,-63.507341,2661,2027
CYHZ,2025_07,44.888694,-63.507341,3007,2567
CYHZ,2025_08,44.888694,-63.507341,3021,2763
CYHZ,2025_09,44.888694,-63.507341,2740,2553
CYIB,2025_01,48.901683,-90.123018,7,127
CYIB,2025_02,48.901683,-90.123018,6,99
CYIB,2025_03,48.901683,-90.123018,8,91
CYIB,2025_04,48.901683,-90.123018,8,92
CYIB,2025_05,48.901683,-90.123018,9,94
CYIB,2025_06,48.901683,-90.123018,20,111
CYIB,2025_07,48.901683,-90.123018,34,101
CYIB,2025_08,48.901683,-90.123018,135,165
CYIB,2025_09,48.901683,-90.123018,114,158
CYID,2025_01,44.489694,-67.276857,2,12
CYID,2025_02,44.489694,-67.276857,3,6
CYID,2025_03,44.489694,-67.276857,1,11
CYID,2025_04,44.489694,-67.276857,3,12
CYID,2025_05,44.489694,-67.276857,2,7
CYID,2025_06,44.489694,-67.276857,3,10
CYID,2025_07,44.489694,-67.276857,4,18
CYID,2025_08,44.489694,-67.276857,6,8
CYID,2025_09,44.489694,-67.276857,9,5
CYIV,2025_09,53.146729,-95.353716,1,0
CYJA,2025_01,53.304977,-120.21044,34,130
CYJA,2025_02,53.304977,-120.21044,17,121
CYJA,2025_03,53.304977,-120.21044,22,136
CYJA,2025_04,53.304977,-120.21044,18,156
CYJA,2025_05,53.304977,-120.21044,29,146
CYJA,2025_06,53.304977,-120.21044,24,151
CYJA,2025_07,53.304977,-120.21044,24,177
CYJA,2025_08,53.304977,-120.21044,25,171
CYJA,2025_09,53.304977,-120.21044,17,131
CYJN,2025_01,44.51944,-73.494546,88,77
CYJN,2025_02,44.51944,-73.494546,97,97
CYJN,2025_03,44.51944,-73.494546,85,93
CYJN,2025_04,44.51944,-73.494546,168,133
CYJN,2025_05,44.51944,-73.494546,208,160
CYJN,2025_06,44.51944,-73.494546,216,199
CYJN,2025_07,44.51944,-73.494546,262,244
CYJN,2025_08,44.51944,-73.494546,324,288
CYJN,2025_09,44.51944,-73.494546,579,480
CYJT,2025_09,46.829498,-58.189623,8,15
CYKA,2025_01,50.710516,-120.50087,404,354
CYKA,2025_02,50.710516,-120.50087,407,329
CYKA,2025_03,50.710516,-120.50087,459,389
CYKA,2025_04,50.710516,-120.50087,484,395
CYKA,2025_05,50.710516,-120.50087,592,499
CYKA,2025_06,50.710516,-120.50087,678,565
CYKA,2025_07,50.710516,-120.50087,741,569
CYKA,2025_08,50.710516,-120.50087,767,603
CYKA,2025_09,50.710516,-120.50087,681,571
CYKC,2025_06,56.229904,-105.654269,1,1
CYKF,2025_01,43.46109,-80.389262,590,578
CYKF,2025_02,43.46109,-80.389262,623,604
CYKF,2025_03,43.46109,-80.389262,944,922
CYKF,2025_04,43.46109,-80.389262,1110,1070
CYKF,2025_05,43.46109,-80.389262,1592,1521
CYKF,2025_06,43.46109,-80.389262,2348,2281
CYKF,2025_07,43.46109,-80.389262,2937,2805
CYKF,2025_08,43.46109,-80.389262,2390,2309
CYKF,2025_09,43.46109,-80.389262,2070,2040
CYKJ,2025_02,56.495517,-103.570089,0,2
CYKJ,2025_03,56.495517,-103.570089,2,4
CYKJ,2025_05,56.495517,-103.570089,5,9
CYKJ,2025_06,56.495517,-103.570089,11,24
CYKJ,2025_07,56.495517,-103.570089,15,24
CYKJ,2025_08,56.495517,-103.570089,6,16
CYKJ,2025_09,56.495517,-103.570089,6,11
CYKX,2025_01,47.90863,-80.967659,62,105
CYKX,2025_02,47.90863,-80.967659,66,74
CYKX,2025_03,47.90863,-80.967659,68,88
CYKX,2025_04,47.90863,-80.967659,70,117
CYKX,2025_05,47.90863,-80.967659,102,108
CYKX,2025_06,47.90863,-80.967659,93,119
CYKX,2025_07,47.90863,-80.967659,89,125
CYKX,2025_08,47.90863,-80.967659,77,107
CYKX,2025_09,47.90863,-80.967659,86,122
CYKY,2025_01,52.103871,-107.947736,444,895
CYKY,2025_02,52.103871,-107.947736,404,777
CYKY,2025_03,52.103871,-107.947736,409,857
CYKY,2025_04,52.103871,-107.947736,420,839
CYKY,2025_05,52.103871,-107.947736,168,283
CYKY,2025_06,52.103871,-107.947736,18,27
CYKY,2025_07,52.103871,-107.947736,44,66
CYKY,2025_08,52.103871,-107.947736,41,50
CYKY,2025_09,52.103871,-107.947736,33,42
CYKZ,2025_01,43.992096,-79.783417,25,26
CYKZ,2025_02,43.992096,-79.783417,22,23
CYKZ,2025_03,43.992096,-79.783417,41,35
CYKZ,2025_04,43.992096,-79.783417,58,65
CYKZ,2025_05,43.992096,-79.783417,68,51
CYKZ,2025_06,43.992096,-79.783417,107,85
CYKZ,2025_07,43.992096,-79.783417,194,149
CYKZ,2025_08,43.992096,-79.783417,195,137
CYKZ,2025_09,43.992096,-79.783417,138,119
CYLB,2025_01,55.549347,-112.112066,210,457
CYLB,2025_02,55.549347,-112.112066,185,432
CYLB,2025_03,55.549347,-112.112066,203,480
CYLB,2025_04,55.549347,-112.112066,235,451
CYLB,2025_05,55.549347,-112.112066,254,558
CYLB,2025_06,55.549347,-112.112066,271,529
CYLB,2025_07,55.549347,-112.112066,227,461
CYLB,2025_08,55.549347,-112.112066,127,154
CYLB,2025_09,55.549347,-112.112066,138,178
CYLD,2025_01,47.90081,-81.920612,7,32
CYLD,2025_02,47.90081,-81.920612,7,30
CYLD,2025_03,47.90081,-81.920612,6,25
CYLD,2025_04,47.90081,-81.920612,2,15
CYLD,2025_05,47.90081,-81.920612,1,16
CYLD,2025_06,47.90081,-81.920612,3,24
CYLD,2025_07,47.90081,-81.920612,1,13
CYLD,2025_08,47.90081,-81.920612,5,16
CYLD,2025_09,47.90081,-81.920612,2,11
CYLJ,2025_01,53.794369,-107.125747,6,10
CYLJ,2025_02,53.794369,-107.125747,2,12
CYLJ,2025_03,53.794369,-107.125747,4,11
CYLJ,2025_04,53.794369,-107.125747,4,20
CYLJ,2025_05,53.794369,-107.125747,29,55
CYLJ,2025_06,53.794369,-107.125747,56,137
CYLJ,2025_07,53.794369,-107.125747,51,114
CYLJ,2025_08,53.794369,-107.125747,36,79
CYLJ,2025_09,53.794369,-107.125747,48,104
CYLL,2025_01,53.180374,-110.231873,60,54
CYLL,2025_02,53.180374,-110.231873,56,47
CYLL,2025_03,53.180374,-110.231873,71,69
CYLL,2025_04,53.180374,-110.231873,70,79
CYLL,2025_05,53.180374,-110.231873,50,49
CYLL,2025_06,53.180374,-110.231873,81,81
CYLL,2025_07,53.180374,-110.231873,74,73
CYLL,2025_08,53.180374,-110.231873,59,62
CYLL,2025_09,53.180374,-110.231873,100,104
CYLQ,2025_01,46.759954,-71.999313,357,121
CYLQ,2025_02,46.759954,-71.999313,366,116
CYLQ,2025_03,46.759954,-71.999313,426,185
CYLQ,2025_04,46.759954,-71.999313,377,132
CYLQ,2025_05,46.759954,-71.999313,385,139
CYLQ,2025_06,46.759954,-71.999313,459,211
CYLQ,2025_07,46.759954,-71.999313,374,171
CYLQ,2025_08,46.759954,-71.999313,207,67
CYLQ,2025_09,46.759954,-71.999313,44,48
CYLR,2025_02,56.488495,-100.274547,0,4
CYLR,2025_03,56.488495,-100.274547,1,3
CYLS,2025_01,44.487413,-79.636744,203,201
CYLS,2025_02,44.487413,-79.636744,174,162
CYLS,2025_03,44.487413,-79.636744,418,386
CYLS,2025_04,44.487413,-79.636744,460,468
CYLS,2025_05,44.487413,-79.636744,619,643
CYLS,2025_06,44.487413,-79.636744,753,843
CYLS,2025_07,44.487413,-79.636744,1001,1086
CYLS,2025_08,44.487413,-79.636744,1044,1070
CYLS,2025_09,44.487413,-79.636744,958,929
CYLT,2025_06,85.260956,-122.113037,1,0
CYLT,2025_09,85.260956,-122.113037,0,1
CYLW,2025_01,50.742188,-118.595111,0,64
CYLW,2025_02,50.742188,-118.595111,0,46
CYLW,2025_03,50.742188,-118.595111,0,46
CYLW,2025_04,50.742188,-118.595111,0,61
CYLW,2025_05,50.742188,-118.595111,1,89
CYLW,2025_06,50.742188,-118.595111,8,92
CYLW,2025_07,50.742188,-118.595111,3,95
CYLW,2025_08,50.742188,-118.595111,250,225
CYLW,2025_09,50.742188,-118.595111,1598,925
CYME,2025_01,48.226593,-67.755432,4,12
CYME,2025_02,48.226593,-67.755432,4,14
CYME,2025_03,48.226593,-67.755432,3,6
CYME,2025_04,48.226593,-67.755432,0,2
CYME,2025_05,48.226593,-67.755432,1,5
CYME,2025_06,48.226593,-67.755432,0,5
CYME,2025_07,48.226593,-67.755432,1,6
CYME,2025_08,48.226593,-67.755432,0,7
CYME,2025_09,48.226593,-67.755432,0,8
CYMG,2025_01,48.403294,-87.542821,0,9
CYMG,2025_02,48.403294,-87.542821,2,3
CYMG,2025_03,48.403294,-87.542821,1,4
CYMG,2025_04,48.403294,-87.542821,0,5
CYMG,2025_05,48.403294,-87.542821,0,7
CYMG,2025_06,48.403294,-87.542821,0,7
CYMG,2025_07,48.403294,-87.542821,3,8
CYMG,2025_08,48.403294,-87.542821,4,11
CYMG,2025_09,48.403294,-87.542821,3,2
CYMJ,2025_02,50.411957,-106.936509,1,0
CYMJ,2025_03,50.411957,-106.936509,2,0
CYMJ,2025_04,50.411957,-106.936509,4,1
CYMJ,2025_05,50.411957,-106.936509,418,366
CYMJ,2025_06,50.411957,-106.936509,843,726
CYMJ,2025_07,50.411957,-106.936509,859,757
CYMJ,2025_08,50.411957,-106.936509,821,693
CYMJ,2025_09,50.411957,-106.936509,820,731
CYML,2025_01,47.106537,-70.906174,191,178
CYML,2025_02,47.106537,-70.906174,174,210
CYML,2025_03,47.106537,-70.906174,207,214
CYML,2025_04,47.106537,-70.906174,198,198
CYML,2025_05,47.106537,-70.906174,283,213
CYML,2025_06,47.106537,-70.906174,367,321
CYML,2025_07,47.106537,-70.906174,348,301
CYML,2025_08,47.106537,-70.906174,222,223
CYML,2025_09,47.106537,-70.906174,171,182
CYMM,2025_01,55.866084,-111.981668,1,5
CYMM,2025_04,55.866084,-111.981668,12,9
CYMM,2025_07,55.866084,-111.981668,0,2
CYMM,2025_08,55.866084,-111.981668,867,625
CYMM,2025_09,55.866084,-111.981668,731,546
CYMT,2025_01,49.429367,-74.512458,231,395
CYMT,2025_02,49.429367,-74.512458,209,331
CYMT,2025_03,49.429367,-74.512458,251,403
CYMT,2025_04,49.429367,-74.512458,243,414
CYMT,2025_05,49.429367,-74.512458,224,423
CYMT,2025_06,49.429367,-74.512458,251,418
CYMT,2025_07,49.429367,-74.512458,272,396
CYMT,2025_08,49.429367,-74.512458,278,424
CYMT,2025_09,49.429367,-74.512458,263,453
CYMW,2025_01,47.474213,-76.793129,44,147
CYMW,2025_02,47.474213,-76.793129,33,144
CYMW,2025_03,47.474213,-76.793129,48,178
CYMW,2025_04,47.474213,-76.793129,111,233
CYMW,2025_05,47.474213,-76.793129,147,278
CYMW,2025_06,47.474213,-76.793129,170,263
CYMW,2025_07,47.474213,-76.793129,200,272
CYMW,2025_08,47.474213,-76.793129,173,294
CYMW,2025_09,47.474213,-76.793129,183,294
CYMX,2025_01,45.684952,-74.000959,631,577
CYMX,2025_02,45.684952,-74.000959,604,544
CYMX,2025_03,45.684952,-74.000959,683,629
CYMX,2025_04,45.684952,-74.000959,737,663
CYMX,2025_05,45.684952,-74.000959,576,540
CYMX,2025_06,45.684952,-74.000959,668,586
CYMX,2025_07,45.684952,-74.000959,1060,934
CYMX,2025_08,45.684952,-74.000959,1065,963
CYMX,2025_09,45.684952,-74.000959,973,911
CYNA,2025_01,49.106827,-61.693866,5,23
CYNA,2025_02,49.106827,-61.693866,5,26
CYNA,2025_03,49.106827,-61.693866,5,5
CYNA,2025_04,49.106827,-61.693866,0,2
CYNA,2025_05,49.106827,-61.693866,0,5
CYNA,2025_06,49.106827,-61.693866,0,6
CYNA,2025_07,49.106827,-61.693866,0,6
CYNA,2025_08,49.106827,-61.693866,0,10
CYNA,2025_09,49.106827,-61.693866,0,11
CYND,2025_01,45.778679,-75.872887,181,200
CYND,2025_02,45.778679,-75.872887,187,213
CYND,2025_03,45.778679,-75.872887,263,276
CYND,2025_04,45.778679,-75.872887,380,414
CYND,2025_05,45.778679,-75.872887,464,454
CYND,2025_06,45.778679,-75.872887,496,515
CYND,2025_07,45.778679,-75.872887,482,498
CYND,2025_08,45.778679,-75.872887,524,507
CYND,2025_09,45.778679,-75.872887,596,627
CYNE,2025_02,53.759828,-99.770319,0,1
CYNE,2025_03,53.759828,-99.770319,0,3
CYNE,2025_09,53.759828,-99.770319,0,2
CYNJ,2025_01,49.221543,-122.732897,792,693
CYNJ,2025_02,49.221543,-122.732897,483,418
CYNJ,2025_03,49.221543,-122.732897,839,737
CYNJ,2025_04,49.221543,-122.732897,1241,1044
CYNJ,2025_05,49.221543,-122.732897,1345,1186
CYNJ,2025_06,49.221543,-122.732897,1575,1386
CYNJ,2025_07,49.221543,-122.732897,1948,1644
CYNJ,2025_08,49.221543,-122.732897,1887,1538
CYNJ,2025_09,49.221543,-122.732897,1686,1443
CYNM,2025_04,49.191936,-76.190691,0,2
CYNM,2025_05,49.191936,-76.190691,0,2
CYNM,2025_06,49.191936,-76.190691,0,3
CYNM,2025_08,49.191936,-76.190691,0,6
CYNM,2025_09,49.191936,-76.190691,0,2
CYNR,2025_04,57.372654,-111.703225,3,5
CYNR,2025_08,57.372654,-111.703225,10,15
CYNR,2025_09,57.372654,-111.703225,14,25
CYOD,2025_07,54.281067,-110.131881,0,1
CYOD,2025_08,54.281067,-110.131881,7,8
CYOD,2025_09,54.281067,-110.131881,4,5
CYOO,2025_01,43.922153,-78.895667,283,295
CYOO,2025_02,43.922153,-78.895667,239,241
CYOO,2025_03,43.922153,-78.895667,479,448
CYOO,2025_04,43.922153,-78.895667,501,461
CYOO,2025_05,43.922153,-78.895667,529,475
CYOO,2025_06,43.922153,-78.895667,638,573
CYOO,2025_07,43.922153,-78.895667,684,629
CYOO,2025_08,43.922153,-78.895667,778,696
CYOO,2025_09,43.922153,-78.895667,767,690
CYOS,2025_01,44.614929,-80.843484,51,53
CYOS,2025_02,44.614929,-80.843484,34,40
CYOS,2025_03,44.614929,-80.843484,127,163
CYOS,2025_04,44.614929,-80.843484,266,252
CYOS,2025_05,44.614929,-80.843484,256,251
CYOS,2025_06,44.614929,-80.843484,346,347
CYOS,2025_07,44.614929,-80.843484,362,401
CYOS,2025_08,44.614929,-80.843484,423,422
CYOS,2025_09,44.614929,-80.843484,409,437
CYOW,2025_01,45.326261,-75.684731,2974,2833
CYOW,2025_02,45.326261,-75.684731,2648,2526
CYOW,2025_03,45.326261,-75.684731,3134,2984
CYOW,2025_04,45.326261,-75.684731,3011,2877
CYOW,2025_05,45.326261,-75.684731,3391,3224
CYOW,2025_06,45.326261,-75.684731,3415,3224
CYOW,2025_07,45.326261,-75.684731,3447,3271
CYOW,2025_08,45.326261,-75.684731,3425,3277
CYOW,2025_09,45.326261,-75.684731,3346,3172
CYPA,2025_02,54.397966,-105.595675,2,24
CYPA,2025_03,54.397966,-105.595675,16,32
CYPA,2025_04,54.397966,-105.595675,73,17
CYPA,2025_05,54.397966,-105.595675,305,255
CYPA,2025_06,54.397966,-105.595675,393,292
CYPA,2025_07,54.397966,-105.595675,375,301
CYPA,2025_08,54.397966,-105.595675,320,271
CYPA,2025_09,54.397966,-105.595675,302,246
CYPD,2025_01,46.088608,-60.984906,129,366
CYPD,2025_02,46.088608,-60.984906,134,327
CYPD,2025_03,46.088608,-60.984906,135,355
CYPD,2025_04,46.088608,-60.984906,147,383
CYPD,2025_05,46.088608,-60.984906,75,270
CYPD,2025_06,46.088608,-60.984906,1,10
CYPD,2025_07,46.088608,-60.984906,217,347
CYPD,2025_08,46.088608,-60.984906,214,302
CYPD,2025_09,46.088608,-60.984906,118,125
CYPE,2025_01,55.886673,-115.371593,7,45
CYPE,2025_02,55.886673,-115.371593,6,53
CYPE,2025_03,55.886673,-115.371593,3,55
CYPE,2025_04,55.886673,-115.371593,7,52
CYPE,2025_05,55.886673,-115.371593,9,77
CYPE,2025_06,55.886673,-115.371593,11,85
CYPE,2025_07,55.886673,-115.371593,16,75
CYPE,2025_08,55.886673,-115.371593,14,101
CYPE,2025_09,55.886673,-115.371593,11,82
CYPG,2025_01,49.897614,-98.268079,616,589
CYPG,2025_02,49.897614,-98.268079,615,580
CYPG,2025_03,49.897614,-98.268079,659,649
CYPG,2025_04,49.897614,-98.268079,619,597
CYPG,2025_05,49.897614,-98.268079,703,669
CYPG,2025_06,49.897614,-98.268079,1291,1100
CYPG,2025_07,49.897614,-98.268079,985,920
CYPG,2025_08,49.897614,-98.268079,816,781
CYPG,2025_09,49.897614,-98.268079,599,596
CYPM,2025_01,50.787141,-95.014038,0,12
CYPM,2025_02,50.787141,-95.014038,0,11
CYPM,2025_03,50.787141,-95.014038,0,4
CYPM,2025_04,50.787141,-95.014038,0,10
CYPM,2025_05,50.787141,-95.014038,0,8
CYPM,2025_06,50.787141,-95.014038,0,1
CYPM,2025_07,50.787141,-95.014038,0,3
CYPM,2025_08,50.787141,-95.014038,0,5
CYPM,2025_09,50.787141,-95.014038,1,6
CYPQ,2025_01,44.221664,-78.487898,211,190
CYPQ,2025_02,44.221664,-78.487898,137,127
CYPQ,2025_03,44.221664,-78.487898,210,223
CYPQ,2025_04,44.221664,-78.487898,338,346
CYPQ,2025_05,44.221664,-78.487898,647,607
CYPQ,2025_06,44.221664,-78.487898,628,620
CYPQ,2025_07,44.221664,-78.487898,878,859
CYPQ,2025_08,44.221664,-78.487898,893,907
CYPQ,2025_09,44.221664,-78.487898,436,440
CYPR,2025_01,53.65299,-133.32507,2,0
CYPR,2025_02,53.65299,-133.32507,1,0
CYPR,2025_05,53.65299,-133.32507,1,0
CYPR,2025_06,53.65299,-133.32507,1,1
CYPR,2025_08,53.65299,-133.32507,5,4
CYPR,2025_09,53.65299,-133.32507,8,2
CYPW,2025_01,50.911017,-123.294296,46,91
CYPW,2025_02,50.911017,-123.294296,7,62
CYPW,2025_03,50.911017,-123.294296,13,95
CYPW,2025_04,50.911017,-123.294296,12,31
CYPW,2025_05,50.911017,-123.294296,41,80
CYPW,2025_06,50.911017,-123.294296,0,5
CYPW,2025_07,50.911017,-123.294296,76,90
CYPW,2025_08,50.911017,-123.294296,141,210
CYPW,2025_09,50.911017,-123.294296,69,120
CYQA,2025_01,44.695541,-79.222674,73,105
CYQA,2025_02,44.695541,-79.222674,59,86
CYQA,2025_03,44.695541,-79.222674,116,144
CYQA,2025_04,44.695541,-79.222674,146,190
CYQA,2025_05,44.695541,-79.222674,217,282
CYQA,2025_06,44.695541,-79.222674,322,382
CYQA,2025_07,44.695541,-79.222674,600,635
CYQA,2025_08,44.695541,-79.222674,552,605
CYQA,2025_09,44.695541,-79.222674,327,379
CYQB,2025_01,45.77655,-70.567865,639,700
CYQB,2025_02,45.77655,-70.567865,579,644
CYQB,2025_03,45.77655,-70.567865,629,623
CYQB,2025_04,45.77655,-70.567865,698,642
CYQB,2025_05,45.77655,-70.567865,638,617
CYQB,2025_06,45.77655,-70.567865,525,596
CYQB,2025_07,45.77655,-70.567865,778,933
CYQB,2025_08,45.77655,-70.567865,1513,1379
CYQB,2025_09,45.77655,-70.567865,2170,1872
CYQD,2025_01,53.984665,-101.106942,2,2
CYQD,2025_02,53.984665,-101.106942,109,90
CYQD,2025_03,53.984665,-101.106942,129,99
CYQF,2025_01,52.243901,-113.895028,284,260
CYQF,2025_02,52.243901,-113.895028,254,219
CYQF,2025_03,52.243901,-113.895028,351,330
CYQF,2025_04,52.243901,-113.895028,377,348
CYQF,2025_05,52.243901,-113.895028,510,503
CYQF,2025_06,52.243901,-113.895028,518,471
CYQF,2025_07,52.243901,-113.895028,478,444
CYQF,2025_08,52.243901,-113.895028,538,521
CYQF,2025_09,52.243901,-113.895028,524,536
CYQG,2025_01,42.268204,-82.936977,1118,1066
CYQG,2025_02,42.268204,-82.936977,1139,1084
CYQG,2025_03,42.268204,-82.936977,1909,1763
CYQG,2025_04,42.268204,-82.936977,1679,1529
CYQG,2025_05,42.268204,-82.936977,1309,1205
CYQG,2025_06,42.268204,-82.936977,1536,1402
CYQG,2025_07,42.268204,-82.936977,1933,1798
CYQG,2025_08,42.268204,-82.936977,1893,1754
CYQG,2025_09,42.268204,-82.936977,1906,1733
CYQI,2025_01,43.834518,-66.088845,14,13
CYQI,2025_02,43.834518,-66.088845,14,16
CYQI,2025_03,43.834518,-66.088845,31,29
CYQI,2025_04,43.834518,-66.088845,27,24
CYQI,2025_05,43.834518,-66.088845,56,50
CYQI,2025_06,43.834518,-66.088845,55,46
CYQI,2025_07,43.834518,-66.088845,42,36
CYQI,2025_08,43.834518,-66.088845,54,51
CYQI,2025_09,43.834518,-66.088845,59,46
CYQK,2025_01,50.154357,-94.370332,30,48
CYQK,2025_02,50.154357,-94.370332,39,47
CYQK,2025_03,50.154357,-94.370332,42,55
CYQK,2025_04,50.154357,-94.370332,34,56
CYQK,2025_05,50.154357,-94.370332,60,105
CYQK,2025_06,50.154357,-94.370332,14,102
CYQK,2025_07,50.154357,-94.370332,5,53
CYQK,2025_08,50.154357,-94.370332,11,66
CYQK,2025_09,50.154357,-94.370332,91,97
CYQL,2025_01,50.388519,-112.555654,196,199
CYQL,2025_02,50.388519,-112.555654,141,135
CYQL,2025_03,50.388519,-112.555654,169,196
CYQL,2025_04,50.388519,-112.555654,189,210
CYQL,2025_05,50.388519,-112.555654,250,254
CYQL,2025_06,50.388519,-112.555654,263,282
CYQL,2025_07,50.388519,-112.555654,216,225
CYQL,2025_08,50.388519,-112.555654,193,232
CYQL,2025_09,50.388519,-112.555654,212,234
CYQM,2025_01,46.15004,-64.625266,545,479
CYQM,2025_02,46.15004,-64.625266,539,462
CYQM,2025_03,46.15004,-64.625266,613,528
CYQM,2025_04,46.15004,-64.625266,584,497
CYQM,2025_05,46.15004,-64.625266,677,593
CYQM,2025_06,46.15004,-64.625266,819,733
CYQM,2025_07,46.15004,-64.625266,728,663
CYQM,2025_08,46.15004,-64.625266,669,618
CYQM,2025_09,46.15004,-64.625266,765,672
CYQQ,2025_01,49.703476,-124.875014,312,307
CYQQ,2025_02,49.703476,-124.875014,183,177
CYQQ,2025_03,49.703476,-124.875014,299,277
CYQQ,2025_04,49.703476,-124.875014,201,197
CYQQ,2025_05,49.703476,-124.875014,427,410
CYQQ,2025_06,49.703476,-124.875014,29,36
