origin,destination,flights,origin_lat,origin_lon,destination_lat,destination_lon
KIND,KPHX,246,39.74807,-86.307007,33.440861,-112.0092
EDDL,LIMC,245,51.274567,6.741448,45.590836,8.74438
EIDW,LEPA,244,53.422464,-6.279737,39.772137,3.064087
KBNA,KIAD,244,36.097583,-86.690252,38.938037,-77.436264
KBTF,KDFW,244,40.802456,-111.976364,32.899747,-97.073037
KDEN,KRDU,244,39.847028,-104.641541,35.883396,-78.774193
KDTW,KLAS,244,42.24678,-83.33854,36.098386,-115.157172
VIDP,VIDP,244,28.513339,77.239541,28.513339,77.239541
EGSS,LEMG,243,51.883644,0.232735,36.682744,-4.492429
LFPG,LGAT,243,48.99637,2.629346,36.249343,24.156072
KAUS,KBFI,242,30.398041,-97.566875,47.458901,-122.307833
KEWR,KLAS,242,40.698946,-74.164488,36.098386,-115.157172
KIAD,KNZY,242,38.938037,-77.436264,32.734219,-117.192381
EDDF,LTFM,241,50.034252,8.562247,41.174337,28.709148
EGSS,LIMC,241,51.883644,0.232735,45.590836,8.74438
KBWI,KIND,241,39.177017,-76.729829,39.74807,-86.307007
KMDW,KTEB,241,41.7848,-87.752194,40.850544,-74.064697
CYYZ,EIDW,240,43.665475,-79.611544,53.422464,-6.279737
CYYZ,LIRF,240,43.665475,-79.611544,41.829117,12.220667
EDDB,ESSA,240,52.343674,13.461075,59.625363,17.908851
ENGM,LFPG,240,60.140945,11.048363,48.99637,2.629346
KDTW,KMIA,240,42.24678,-83.33854,25.78363,-80.373077
KRDU,KTPA,240,35.883396,-78.774193,27.986519,-82.541576
KJFK,LFPB,239,40.626115,-73.782432,48.99502,2.534156
RJAA,RJTT,239,35.288223,144.953327,35.558275,139.769206
KAUS,KDTW,238,30.398041,-97.566875,42.24678,-83.33854
KJFK,RJTT,238,40.626115,-73.782432,35.558275,139.769206
KTPA,KTPA,238,27.986519,-82.541576,27.986519,-82.541576
KAUS,KMDW,236,30.398041,-97.566875,41.7848,-87.752194
KIAD,KPHL,236,38.938037,-77.436264,39.868881,-75.240465
LFPB,LGAT,236,48.99502,2.534156,36.249343,24.156072
EPWA,LFPG,235,52.169499,20.963876,48.99637,2.629346
KHHR,KMDW,235,33.935806,-118.398257,41.7848,-87.752194
RJBB,VTBS,235,34.468627,135.305672,13.69154,100.74
CYYZ,KIAH,234,43.665475,-79.611544,29.97757,-95.277961
KAUS,KMIA,234,30.398041,-97.566875,25.78363,-80.373077
KJFK,LEMD,234,40.626115,-73.782432,40.481779,-3.544511
CYUL,KDTW,233,45.49585,-73.691319,42.24678,-83.33854
KIAD,KMSP,233,38.938037,-77.436264,44.886354,-93.20573
LEMG,LSZH,233,36.682744,-4.492429,47.463867,8.546883
LFPB,LOWW,233,48.99502,2.534156,48.109947,16.578643
CYYC,KBFI,232,51.129936,-113.990373,47.458901,-122.307833
LTFM,OMDB,232,41.174337,28.709148,25.226349,55.41214
CYUL,KBOS,231,45.49585,-73.691319,42.37329,-71.006954
EDDB,EIDW,231,52.343674,13.461075,53.422464,-6.279737
KDAL,KLGA,231,32.834524,-96.666601,40.779353,-73.872351
EDDF,OMDB,230,50.034252,8.562247,25.226349,55.41214
EIDW,KJFK,230,53.422464,-6.279737,40.626115,-73.782432
EPWA,LIRF,230,52.169499,20.963876,41.829117,12.220667
KIND,KMDW,230,39.74807,-86.307007,41.7848,-87.752194
KJFK,LIMC,230,40.626115,-73.782432,45.590836,8.74438
KMSP,KRDU,230,44.886354,-93.20573,35.883396,-78.774193
KBTF,KLAS,229,40.802456,-111.976364,36.098386,-115.157172
OTBD,VTBS,229,25.369446,51.594493,13.69154,100.74
KJFK,RKSI,228,40.626115,-73.782432,37.451248,126.437414
LEMG,LIMC,228,36.682744,-4.492429,45.590836,8.74438
LEMG,LIRF,228,36.682744,-4.492429,41.829117,12.220667
KBOS,KPHX,227,42.37329,-71.006954,33.440861,-112.0092
KHND,KSLC,227,36.073655,-115.123804,40.62038,-111.994507
KLAS,KMDW,227,36.098386,-115.157172,41.7848,-87.752194
KMDW,KTPA,227,41.7848,-87.752194,27.986519,-82.541576
LIRF,OMDB,227,41.829117,12.220667,25.226349,55.41214
EDDF,KSFO,226,50.034252,8.562247,37.622192,-122.377739
EGLL,KIAH,226,51.352575,-0.5470079999999999,29.97757,-95.277961
EKCH,LIMC,226,55.631653,12.677224,45.590836,8.74438
KDAL,KHHR,226,32.834524,-96.666601,33.935806,-118.398257
KMIA,LEMD,226,25.78363,-80.373077,40.481779,-3.544511
EGLL,LTFM,225,51.352575,-0.5470079999999999,41.174337,28.709148
CYUL,KATL,224,45.49585,-73.691319,33.631805,-84.436924
EIDW,KORD,224,53.422464,-6.279737,41.967389,-87.912406
KAUS,KHND,224,30.398041,-97.566875,36.073655,-115.123804
KDTW,KNZY,224,42.24678,-83.33854,32.734219,-117.192381
EDDM,EGCC,223,48.606667,12.066527,53.343761,-2.286647
KDTW,KHND,223,42.24678,-83.33854,36.073655,-115.123804
KSFO,RJAA,223,37.622192,-122.377739,35.288223,144.953327
OMDB,VHHH,223,25.226349,55.41214,22.505676,113.824302
CYUL,LFPG,222,45.49585,-73.691319,48.99637,2.629346
CYYZ,EHAM,222,43.665475,-79.611544,52.34265,4.710114
EDDL,EDDL,222,51.274567,6.741448,51.274567,6.741448
EDDM,ENGM,222,48.606667,12.066527,60.140945,11.048363
EIDW,KBOS,222,53.422464,-6.279737,42.37329,-71.006954
LFPG,LPPT,222,48.99637,2.629346,38.779919,-9.136684
KBFI,KMCO,221,47.458901,-122.307833,28.432892,-81.295817
KEWR,KHND,221,40.698946,-74.164488,36.073655,-115.123804
LEMD,LGAT,221,40.481779,-3.544511,36.249343,24.156072
CYYZ,KBOS,220,43.665475,-79.611544,42.37329,-71.006954
EDDL,EPWA,220,51.274567,6.741448,52.169499,20.963876
RJBB,RPLL,220,34.468627,135.305672,13.469971,121.632054
KAFW,KAUS,219,33.19249,-97.198187,30.398041,-97.566875
KBTF,KSFO,219,40.802456,-111.976364,37.622192,-122.377739
WSSS,ZBAA,219,1.394938,103.996914,41.074855,114.603008
KHHR,VHHH,218,33.935806,-118.398257,22.505676,113.824302
KLAS,KSLC,218,36.098386,-115.157172,40.62038,-111.994507
EDDB,LEMD,217,52.343674,13.461075,40.481779,-3.544511
EDDF,KIAD,217,50.034252,8.562247,38.938037,-77.436264
EIDW,EKCH,216,53.422464,-6.279737,55.631653,12.677224
KDEN,KJFK,216,39.847028,-104.641541,40.626115,-73.782432
RJTT,RPLL,216,35.558275,139.769206,13.469971,121.632054
EHAM,OMDB,215,52.34265,4.710114,25.226349,55.41214
KDAL,KNZY,215,32.834524,-96.666601,32.734219,-117.192381
KHND,KMSP,215,36.073655,-115.123804,44.886354,-93.20573
KSFO,WSSS,214,37.622192,-122.377739,1.394938,103.996914
LEMD,OTBD,214,40.481779,-3.544511,25.369446,51.594493
RKSI,YSSY,214,37.451248,126.437414,-33.95426,151.178055
VOBL,WSSS,214,13.189133,77.761423,1.394938,103.996914
CYYZ,KDEN,213,43.665475,-79.611544,39.847028,-104.641541
EDDF,EGCC,213,50.034252,8.562247,53.343761,-2.286647
EDDF,LLBG,213,50.034252,8.562247,32.004093,34.891163
KAUS,KPHL,213,30.398041,-97.566875,39.868881,-75.240465
KNZY,KSLC,213,32.734219,-117.192381,40.62038,-111.994507
OMDB,WMKK,213,25.226349,55.41214,2.834885,101.664036
KBTF,KSNA,212,40.802456,-111.976364,33.675053,-117.869274
KAUS,KTPA,211,30.398041,-97.566875,27.986519,-82.541576
KHND,KMDW,211,36.073655,-115.123804,41.7848,-87.752194
KJFK,KSLC,211,40.626115,-73.782432,40.62038,-111.994507
EBBR,ENGM,210,50.892426,4.495041,60.140945,11.048363
EGKK,ENGM,209,51.146713,-0.201094,60.140945,11.048363
KBFI,KBNA,209,47.458901,-122.307833,36.097583,-86.690252
KJFK,KJFK,209,40.626115,-73.782432,40.626115,-73.782432
EHAM,LIMC,208,52.34265,4.710114,45.590836,8.74438
ESSA,LEPA,208,59.625363,17.908851,39.772137,3.064087
KAUS,KBWI,207,30.398041,-97.566875,39.177017,-76.729829
KHHR,KIND,207,33.935806,-118.398257,39.74807,-86.307007
KIAH,KRDU,206,29.97757,-95.277961,35.883396,-78.774193
VTBS,ZBAA,206,13.69154,100.74,41.074855,114.603008
EDDB,LFPB,205,52.343674,13.461075,48.99502,2.534156
EDDL,LEMD,205,51.274567,6.741448,40.481779,-3.544511
EIDW,KIAD,205,53.422464,-6.279737,38.938037,-77.436264
EIDW,LFPB,204,53.422464,-6.279737,48.99502,2.534156
EHAM,KATL,203,52.34265,4.710114,33.631805,-84.436924
EPWA,LLBG,203,52.169499,20.963876,32.004093,34.891163
KATL,KSNA,203,33.631805,-84.436924,33.675053,-117.869274
KBFI,KBTF,202,47.458901,-122.307833,40.802456,-111.976364
KIAH,KSLC,202,29.97757,-95.277961,40.62038,-111.994507
VIDP,WMKK,202,28.513339,77.239541,2.834885,101.664036
VOBL,WMKK,202,13.189133,77.761423,2.834885,101.664036
EBBR,ESSA,201,50.892426,4.495041,59.625363,17.908851
KBOS,KNZY,201,42.37329,-71.006954,32.734219,-117.192381
KIND,KTPA,201,39.74807,-86.307007,27.986519,-82.541576
LEPA,LIMC,201,39.772137,3.064087,45.590836,8.74438
LFPG,LLBG,201,48.99637,2.629346,32.004093,34.891163
PHNL,RJAA,201,21.325289,-157.93026,35.288223,144.953327
EHAM,LTFM,200,52.34265,4.710114,41.174337,28.709148
EIDW,LSZH,199,53.422464,-6.279737,47.463867,8.546883
KBNA,KLAS,199,36.097583,-86.690252,36.098386,-115.157172
KBWI,KDFW,198,39.177017,-76.729829,32.899747,-97.073037
KFLL,KIND,198,26.077011,-80.175787,39.74807,-86.307007
LEBL,LLBG,197,41.298569,2.082809,32.004093,34.891163
RCTP,ZBAA,197,25.071266,121.22286,41.074855,114.603008
KDCA,KHHR,196,38.850205,-77.037643,33.935806,-118.398257
CYYC,KSFO,194,51.129936,-113.990373,37.622192,-122.377739
CYYZ,LPPT,194,43.665475,-79.611544,38.779919,-9.136684
EGCC,LPPT,194,53.343761,-2.286647,38.779919,-9.136684
EGSS,LPPT,194,51.883644,0.232735,38.779919,-9.136684
KBTF,KORD,194,40.802456,-111.976364,41.967389,-87.912406
CYUL,KIAD,193,45.49585,-73.691319,38.938037,-77.436264
ESSA,LGAT,193,59.625363,17.908851,36.249343,24.156072
KBNA,KTEB,193,36.097583,-86.690252,40.850544,-74.064697
EDDB,LPPT,192,52.343674,13.461075,38.779919,-9.136684
KHHR,LFPG,192,33.935806,-118.398257,48.99637,2.629346
EGCC,LFPB,191,53.343761,-2.286647,48.99502,2.534156
LEBL,LGAT,191,41.298569,2.082809,36.249343,24.156072
KEWR,LLBG,190,40.698946,-74.164488,32.004093,34.891163
PHNL,RKSI,190,21.325289,-157.93026,37.451248,126.437414
EDDB,EGSS,189,52.343674,13.461075,51.883644,0.232735
EHAM,OTBD,189,52.34265,4.710114,25.369446,51.594493
ENGM,LEMG,189,60.140945,11.048363,36.682744,-4.492429
KJFK,LEBL,189,40.626115,-73.782432,41.298569,2.082809
EGLL,LIMC,188,51.352575,-0.5470079999999999,45.590836,8.74438
EPWA,LEBL,188,52.169499,20.963876,41.298569,2.082809
KIAD,LIRF,188,38.938037,-77.436264,41.829117,12.220667
KIAH,KPDX,188,29.97757,-95.277961,45.586756,-122.599903
RJTT,RKSI,188,35.558275,139.769206,37.451248,126.437414
CYYC,KHHR,187,51.129936,-113.990373,33.935806,-118.398257
KBTF,KHND,187,40.802456,-111.976364,36.073655,-115.123804
KBTF,KNZY,187,40.802456,-111.976364,32.734219,-117.192381
KMCO,KSFO,187,28.432892,-81.295817,37.622192,-122.377739
KMDW,KRDU,187,41.7848,-87.752194,35.883396,-78.774193
KORD,KTEB,187,41.967389,-87.912406,40.850544,-74.064697
EHAM,KBOS,186,52.34265,4.710114,42.37329,-71.006954
EPWA,LFPB,186,52.169499,20.963876,48.99502,2.534156
KLAS,PHNL,186,36.098386,-115.157172,21.325289,-157.93026
OTBD,WSSS,186,25.369446,51.594493,1.394938,103.996914
EGSS,LEMD,185,51.883644,0.232735,40.481779,-3.544511
KBNA,KSFO,185,36.097583,-86.690252,37.622192,-122.377739
KTEB,KTEB,185,40.850544,-74.064697,40.850544,-74.064697
KMSP,KSLC,184,44.886354,-93.20573,40.62038,-111.994507
KSLC,KSNA,184,40.62038,-111.994507,33.675053,-117.869274
CYVR,VHHH,183,49.182449,-123.140822,22.505676,113.824302
KAUS,KRDU,183,30.398041,-97.566875,35.883396,-78.774193
KDCA,KPHL,183,38.850205,-77.037643,39.868881,-75.240465
KORD,RJAA,183,41.967389,-87.912406,35.288223,144.953327
VTBS,YSSY,183,13.69154,100.74,-33.95426,151.178055
KATL,LFPG,182,33.631805,-84.436924,48.99637,2.629346
KDAL,KTPA,182,32.834524,-96.666601,27.986519,-82.541576
KMIA,KMSP,182,25.78363,-80.373077,44.886354,-93.20573
KMIA,KPHX,182,25.78363,-80.373077,33.440861,-112.0092
KCLT,KLAS,181,35.173521,-80.931816,36.098386,-115.157172
EDDB,EPWA,180,52.343674,13.461075,52.169499,20.963876
EGSS,LOWW,180,51.883644,0.232735,48.109947,16.578643
ENGM,EPWA,180,60.140945,11.048363,52.169499,20.963876
ENGM,LSZH,180,60.140945,11.048363,47.463867,8.546883
ESSA,LBBG,180,59.625363,17.908851,42.51329,28.269695
CYVR,EDDF,179,49.182449,-123.140822,50.034252,8.562247
EDDM,LLBG,179,48.606667,12.066527,32.004093,34.891163
KBWI,KLAS,179,39.177017,-76.729829,36.098386,-115.157172
KCLT,KNZY,179,35.173521,-80.931816,32.734219,-117.192381
CYUL,KHHR,178,45.49585,-73.691319,33.935806,-118.398257
EDDF,KHHR,178,50.034252,8.562247,33.935806,-118.398257
EGCC,OMDB,178,53.343761,-2.286647,25.226349,55.41214
EGKK,OMDB,178,51.146713,-0.201094,25.226349,55.41214
ESSA,LSZH,178,59.625363,17.908851,47.463867,8.546883
KEWR,KPDX,178,40.698946,-74.164488,45.586756,-122.599903
KMIA,KSFO,178,25.78363,-80.373077,37.622192,-122.377739
EGLL,KDEN,177,51.352575,-0.5470079999999999,39.847028,-104.641541
EPWA,OMDB,177,52.169499,20.963876,25.226349,55.41214
KFLL,KRDU,177,26.077011,-80.175787,35.883396,-78.774193
KIAD,KJFK,177,38.938037,-77.436264,40.626115,-73.782432
KIAD,KPHX,177,38.938037,-77.436264,33.440861,-112.0092
LFPO,LFPO,177,48.727661,2.403118,48.727661,2.403118
EGKK,LSZH,176,51.146713,-0.201094,47.463867,8.546883
EGSS,EKCH,176,51.883644,0.232735,55.631653,12.677224
EPWA,LIMC,176,52.169499,20.963876,45.590836,8.74438
KBWI,KSFO,175,39.177017,-76.729829,37.622192,-122.377739
KMCO,KMCO,175,28.432892,-81.295817,28.432892,-81.295817
KSFO,VHHH,175,37.622192,-122.377739,22.505676,113.824302
EIDW,LBBG,174,53.422464,-6.279737,42.51329,28.269695
KIAH,KSNA,174,29.97757,-95.277961,33.675053,-117.869274
KMCO,KPHX,174,28.432892,-81.295817,33.440861,-112.0092
LFPB,LFPB,174,48.99502,2.534156,48.99502,2.534156
EDDB,ENGM,173,52.343674,13.461075,60.140945,11.048363
EGLL,KPHL,173,51.352575,-0.5470079999999999,39.868881,-75.240465
EGLL,VTBS,173,51.352575,-0.5470079999999999,13.69154,100.74
EIDW,KEWR,173,53.422464,-6.279737,40.698946,-74.164488
KAUS,KBOS,173,30.398041,-97.566875,42.37329,-71.006954
KAUS,KSLC,173,30.398041,-97.566875,40.62038,-111.994507
KDEN,KFLL,173,39.847028,-104.641541,26.077011,-80.175787
KEWR,KSNA,173,40.698946,-74.164488,33.675053,-117.869274
KFLL,KMDW,173,26.077011,-80.175787,41.7848,-87.752194
KJFK,LSZH,173,40.626115,-73.782432,47.463867,8.546883
LBBG,LFPO,173,42.51329,28.269695,48.727661,2.403118
KDCA,KSFO,172,38.850205,-77.037643,37.622192,-122.377739
KJFK,LBBG,172,40.626115,-73.782432,42.51329,28.269695
KMSP,KTPA,172,44.886354,-93.20573,27.986519,-82.541576
CYUL,KSFO,171,45.49585,-73.691319,37.622192,-122.377739
CYVR,KEWR,171,49.182449,-123.140822,40.698946,-74.164488
EDDB,LLBG,171,52.343674,13.461075,32.004093,34.891163
EIDW,LGAT,171,53.422464,-6.279737,36.249343,24.156072
KEWR,KTEB,171,40.698946,-74.164488,40.850544,-74.064697
KJFK,KPDX,171,40.626115,-73.782432,45.586756,-122.599903
KORD,LIRF,171,41.967389,-87.912406,41.829117,12.220667
LSZH,OMDB,171,47.463867,8.546883,25.226349,55.41214
EGLL,KCLT,170,51.352575,-0.5470079999999999,35.173521,-80.931816
KBTF,KPDX,170,40.802456,-111.976364,45.586756,-122.599903
EDDF,KATL,169,50.034252,8.562247,33.631805,-84.436924
KHHR,KTPA,169,33.935806,-118.398257,27.986519,-82.541576
KPHX,PHNL,169,33.440861,-112.0092,21.325289,-157.93026
OMDB,YSSY,169,25.226349,55.41214,-33.95426,151.178055
OTBD,RPLL,169,25.369446,51.594493,13.469971,121.632054
CYYC,KIAH,168,51.129936,-113.990373,29.97757,-95.277961
CYYZ,KBNA,168,43.665475,-79.611544,36.097583,-86.690252
EDDF,RKSI,168,50.034252,8.562247,37.451248,126.437414
EDDF,WSSS,168,50.034252,8.562247,1.394938,103.996914
EDDL,LPPT,168,51.274567,6.741448,38.779919,-9.136684
KAUS,KIND,168,30.398041,-97.566875,39.74807,-86.307007
EDDB,LIRF,167,52.343674,13.461075,41.829117,12.220667
KBNA,KHND,167,36.097583,-86.690252,36.073655,-115.123804
KJFK,SBGR,167,40.626115,-73.782432,-23.491629,-46.672847
EHAM,KMSP,166,52.34265,4.710114,44.886354,-93.20573
EPWA,ESSA,166,52.169499,20.963876,59.625363,17.908851
KDAL,KORD,166,32.834524,-96.666601,41.967389,-87.912406
LIRF,SBGR,166,41.829117,12.220667,-23.491629,-46.672847
OTBD,VIDP,166,25.369446,51.594493,28.513339,77.239541
EDDF,OTBD,165,50.034252,8.562247,25.369446,51.594493
EGKK,KMCO,165,51.146713,-0.201094,28.432892,-81.295817
KATL,KBTF,165,33.631805,-84.436924,40.802456,-111.976364
KIAD,LPPT,165,38.938037,-77.436264,38.779919,-9.136684
CYYC,KDEN,164,51.129936,-113.990373,39.847028,-104.641541
EKCH,LEMD,164,55.631653,12.677224,40.481779,-3.544511
KBFI,KCLT,164,47.458901,-122.307833,35.173521,-80.931816
KBOS,KLAS,164,42.37329,-71.006954,36.098386,-115.157172
EDDF,RJTT,163,50.034252,8.562247,35.558275,139.769206
EDDF,ZBAA,163,50.034252,8.562247,41.074855,114.603008
EGLL,VOBL,163,51.352575,-0.5470079999999999,13.189133,77.761423
KDAL,KTEB,163,32.834524,-96.666601,40.850544,-74.064697
LEMG,LOWW,163,36.682744,-4.492429,48.109947,16.578643
LFPG,RJTT,163,48.99637,2.629346,35.558275,139.769206
EDDM,KORD,162,48.606667,12.066527,41.967389,-87.912406
KHND,PHNL,162,36.073655,-115.123804,21.325289,-157.93026
LFPB,LLBG,162,48.99502,2.534156,32.004093,34.891163
EGKK,ESSA,161,51.146713,-0.201094,59.625363,17.908851
EGLL,VHHH,161,51.352575,-0.5470079999999999,22.505676,113.824302
KMDW,KPDX,161,41.7848,-87.752194,45.586756,-122.599903
KSFO,RJTT,161,37.622192,-122.377739,35.558275,139.769206
PHNL,YSSY,161,21.325289,-157.93026,-33.95426,151.178055
CYVR,KIAH,160,49.182449,-123.140822,29.97757,-95.277961
EDDF,KBOS,160,50.034252,8.562247,42.37329,-71.006954
EDDL,LFPG,160,51.274567,6.741448,48.99637,2.629346
EGCC,LSZH,160,53.343761,-2.286647,47.463867,8.546883
CYVR,EGLL,159,49.182449,-123.140822,51.352575,-0.5470079999999999
EGKK,LFPG,159,51.146713,-0.201094,48.99637,2.629346
EGLL,WMKK,159,51.352575,-0.5470079999999999,2.834885,101.664036
CYUL,KDCA,158,45.49585,-73.691319,38.850205,-77.037643
EBBR,LTAI,158,50.892426,4.495041,36.915925,30.823875
ENGM,LFPB,158,60.140945,11.048363,48.99502,2.534156
KBFI,KPHL,158,47.458901,-122.307833,39.868881,-75.240465
KMCO,KSLC,158,28.432892,-81.295817,40.62038,-111.994507
KBWI,KHND,157,39.177017,-76.729829,36.073655,-115.123804
KFLL,KFLL,157,26.077011,-80.175787,26.077011,-80.175787
LBBG,LFPB,157,42.51329,28.269695,48.99502,2.534156
EGCC,LIMC,156,53.343761,-2.286647,45.590836,8.74438
LIMC,LIRF,156,45.590836,8.74438,41.829117,12.220667
EBBR,LIMC,155,50.892426,4.495041,45.590836,8.74438
KBWI,KNZY,155,39.177017,-76.729829,32.734219,-117.192381
KDTW,KSLC,155,42.24678,-83.33854,40.62038,-111.994507
ESSA,LEBL,154,59.625363,17.908851,41.298569,2.082809
KRDU,KSFO,154,35.883396,-78.774193,37.622192,-122.377739
LEMG,LPPT,154,36.682744,-4.492429,38.779919,-9.136684
CYUL,KFLL,153,45.49585,-73.691319,26.077011,-80.175787
EDDF,VTBS,153,50.034252,8.562247,13.69154,100.74
EGLL,LEPA,153,51.352575,-0.5470079999999999,39.772137,3.064087
EHAM,KDTW,153,52.34265,4.710114,42.24678,-83.33854
KJFK,KMSP,153,40.626115,-73.782432,44.886354,-93.20573
EDDB,EGCC,152,52.343674,13.461075,53.343761,-2.286647
EDDF,KEWR,152,50.034252,8.562247,40.698946,-74.164488
EHAM,LTAI,152,52.34265,4.710114,36.915925,30.823875
LEMD,LTFM,152,40.481779,-3.544511,41.174337,28.709148
ENGM,LBBG,151,60.140945,11.048363,42.51329,28.269695
KDCA,KDEN,151,38.850205,-77.037643,39.847028,-104.641541
KHHR,LFPB,151,33.935806,-118.398257,48.99502,2.534156
KPHL,KTEB,151,39.868881,-75.240465,40.850544,-74.064697
CYUL,EGLL,150,45.49585,-73.691319,51.352575,-0.5470079999999999
KBOS,LFPG,150,42.37329,-71.006954,48.99637,2.629346
LFPB,LFPG,150,48.99502,2.534156,48.99637,2.629346
CYUL,LFPB,149,45.49585,-73.691319,48.99502,2.534156
CYVR,RKSI,149,49.182449,-123.140822,37.451248,126.437414
KBNA,KNZY,149,36.097583,-86.690252,32.734219,-117.192381
KCLT,KHND,149,35.173521,-80.931816,36.073655,-115.123804
LIMC,OTBD,149,45.590836,8.74438,25.369446,51.594493
EDDB,EGKK,148,52.343674,13.461075,51.146713,-0.201094
KBFI,KMDW,148,47.458901,-122.307833,41.7848,-87.752194
CYYZ,KMIA,147,43.665475,-79.611544,25.78363,-80.373077
EGCC,OTBD,147,53.343761,-2.286647,25.369446,51.594493
EGKK,LTFM,147,51.146713,-0.201094,41.174337,28.709148
EKCH,LTAI,147,55.631653,12.677224,36.915925,30.823875
KBOS,LPPT,147,42.37329,-71.006954,38.779919,-9.136684
KEWR,LPPT,147,40.698946,-74.164488,38.779919,-9.136684
LEBL,OTBD,147,41.298569,2.082809,25.369446,51.594493
CYVR,RJAA,146,49.182449,-123.140822,35.288223,144.953327
CYVR,KPHX,145,49.182449,-123.140822,33.440861,-112.0092
EGLL,LEMG,145,51.352575,-0.5470079999999999,36.682744,-4.492429
ESSA,LFPB,145,59.625363,17.908851,48.99502,2.534156
KORD,RJTT,145,41.967389,-87.912406,35.558275,139.769206
EIDW,LOWW,144,53.422464,-6.279737,48.109947,16.578643
KLAS,KPHL,144,36.098386,-115.157172,39.868881,-75.240465
KMDW,KNZY,144,41.7848,-87.752194,32.734219,-117.192381
LEMD,LLBG,144,40.481779,-3.544511,32.004093,34.891163
EDDL,EIDW,143,51.274567,6.741448,53.422464,-6.279737
EDDM,LEMG,143,48.606667,12.066527,36.682744,-4.492429
KBFI,KMIA,143,47.458901,-122.307833,25.78363,-80.373077
VOBL,VTBS,143,13.189133,77.761423,13.69154,100.74
KBFI,RCTP,142,47.458901,-122.307833,25.071266,121.22286
KBWI,KTEB,142,39.177017,-76.729829,40.850544,-74.064697
EDDB,LEMG,141,52.343674,13.461075,36.682744,-4.492429
EDDF,LEMG,141,50.034252,8.562247,36.682744,-4.492429
EDDL,LFPB,141,51.274567,6.741448,48.99502,2.534156
LFPB,LPPT,141,48.99502,2.534156,38.779919,-9.136684
KBOS,LEMD,140,42.37329,-71.006954,40.481779,-3.544511
KEWR,LFPG,140,40.698946,-74.164488,48.99637,2.629346
CYUL,LPPT,139,45.49585,-73.691319,38.779919,-9.136684
ENGM,LEBL,139,60.140945,11.048363,41.298569,2.082809
KJFK,VHHH,139,40.626115,-73.782432,22.505676,113.824302
KORD,RKSI,139,41.967389,-87.912406,37.451248,126.437414
LFPG,OMDB,139,48.99637,2.629346,25.226349,55.41214
LFPG,WSSS,139,48.99637,2.629346,1.394938,103.996914
LOWW,LTFM,139,48.109947,16.578643,41.174337,28.709148
CYUL,KMCO,138,45.49585,-73.691319,28.432892,-81.295817
EDDL,ESSA,138,51.274567,6.741448,59.625363,17.908851
EGCC,ENGM,138,53.343761,-2.286647,60.140945,11.048363
EGCC,LEMD,138,53.343761,-2.286647,40.481779,-3.544511
KBFI,KDCA,138,47.458901,-122.307833,38.850205,-77.037643
KPDX,PHNL,138,45.586756,-122.599903,21.325289,-157.93026
EDDL,EGCC,137,51.274567,6.741448,53.343761,-2.286647
ENGM,LEPA,137,60.140945,11.048363,39.772137,3.064087
ENGM,LGAT,137,60.140945,11.048363,36.249343,24.156072
KLAS,KMIA,137,36.098386,-115.157172,25.78363,-80.373077
KMIA,KTEB,137,25.78363,-80.373077,40.850544,-74.064697
LEBL,LTFM,137,41.298569,2.082809,41.174337,28.709148
EKCH,LPPT,136,55.631653,12.677224,38.779919,-9.136684
KADS,KDAL,136,33.030116,-96.838653,32.834524,-96.666601
KIWA,KPHX,136,33.267838,-111.814783,33.440861,-112.0092
KNZY,KPHL,136,32.734219,-117.192381,39.868881,-75.240465
LFPG,LTFM,136,48.99637,2.629346,41.174337,28.709148
RJAA,RJAA,136,35.288223,144.953327,35.288223,144.953327
VABB,WMKK,136,19.090235,72.853151,2.834885,101.664036
EGCC,KMCO,135,53.343761,-2.286647,28.432892,-81.295817
EGSS,OMDB,135,51.883644,0.232735,25.226349,55.41214
CYVR,KHND,134,49.182449,-123.140822,36.073655,-115.123804
CYYZ,KRDU,134,43.665475,-79.611544,35.883396,-78.774193
EGLL,ZBAA,134,51.352575,-0.5470079999999999,41.074855,114.603008
EHAM,KORD,134,52.34265,4.710114,41.967389,-87.912406
KDCA,KPHX,134,38.850205,-77.037643,33.440861,-112.0092
CYYZ,LFPG,133,43.665475,-79.611544,48.99637,2.629346
EDDM,LTFM,133,48.606667,12.066527,41.174337,28.709148
EGLL,EGLL,133,51.352575,-0.5470079999999999,51.352575,-0.5470079999999999
EPWA,LEMG,133,52.169499,20.963876,36.682744,-4.492429
KIND,KMIA,133,39.74807,-86.307007,25.78363,-80.373077
EGLL,KBFI,132,51.352575,-0.5470079999999999,47.458901,-122.307833
KATL,RKSI,132,33.631805,-84.436924,37.451248,126.437414
KCLT,KTEB,132,35.173521,-80.931816,40.850544,-74.064697
LBBG,LEMD,132,42.51329,28.269695,40.481779,-3.544511
EHAM,LLBG,131,52.34265,4.710114,32.004093,34.891163
KIAD,LFPG,131,38.938037,-77.436264,48.99637,2.629346
LBBG,LEBL,131,42.51329,28.269695,41.298569,2.082809
VHHH,YBBN,131,22.505676,113.824302,-27.36335,153.118087
CYVR,KMSP,130,49.182449,-123.140822,44.886354,-93.20573
KBFI,KBWI,130,47.458901,-122.307833,39.177017,-76.729829
OMDB,RKSI,130,25.226349,55.41214,37.451248,126.437414
RPLL,YSSY,130,13.469971,121.632054,-33.95426,151.178055
